2.238720893859863281e+00 7.237242716160000000e+11
2.248152971267700195e+00 7.310774763520000000e+11
2.257624864578247070e+00 7.384983142400000000e+11
2.267136573791503906e+00 7.459930767360000000e+11
2.276688575744628906e+00 7.535538339840000000e+11
2.286280632019042969e+00 7.611883192320000000e+11
2.295912981033325195e+00 7.689089843200000000e+11
2.305586099624633789e+00 7.767064576000000000e+11
2.315299987792968750e+00 7.845815255040000000e+11
2.325054645538330078e+00 7.925303214080000000e+11
2.334850549697875977e+00 8.005536317440000000e+11
2.344687700271606445e+00 8.086519152640000000e+11
2.354566097259521484e+00 8.168430632960000000e+11
2.364486455917358398e+00 8.251171799040000000e+11
2.374448537826538086e+00 8.334719713280000000e+11
2.384452342987060547e+00 8.419080929280000000e+11
2.394498586654663086e+00 8.504134205440000000e+11
2.404586791992187500e+00 8.590111539200000000e+11
2.414717912673950195e+00 8.676991959040000000e+11
2.424891471862792969e+00 8.764783984640000000e+11
2.435107946395874023e+00 8.853414215680000000e+11
2.445367574691772461e+00 8.942838087680000000e+11
2.455670118331909180e+00 9.033096232960000000e+11
2.466016292572021484e+00 9.124369530880000000e+11
2.476406097412109375e+00 9.216583270400000000e+11
2.486839771270751953e+00 9.309675192320000000e+11
2.497317314147949219e+00 9.403564032000000000e+11
2.507838726043701172e+00 9.498363166720000000e+11
2.518404722213745117e+00 9.594081771520000000e+11
2.529015302658081055e+00 9.690894172160000000e+11
2.539670467376708984e+00 9.788721070080000000e+11
2.550370454788208008e+00 9.887459573760000000e+11
2.561115503311157227e+00 9.987080192000000000e+11
2.571906089782714844e+00 1.008762748928000000e+12
2.582741975784301758e+00 1.018918731776000000e+12
2.593623399734497070e+00 1.029184749568000000e+12
2.604550600051879883e+00 1.039554248704000000e+12
2.615524053573608398e+00 1.050014253056000000e+12
2.626543760299682617e+00 1.060571316224000000e+12
2.637609958648681641e+00 1.071230484480000000e+12
2.648722648620605469e+00 1.082005061632000000e+12
2.659882068634033203e+00 1.092896292864000000e+12
2.671088695526123047e+00 1.103895068672000000e+12
2.682342529296875000e+00 1.114987560960000000e+12
2.693643569946289062e+00 1.126185041920000000e+12
2.704992532730102539e+00 1.137492754432000000e+12
2.716388940811157227e+00 1.148927213568000000e+12
2.727833509445190430e+00 1.160481079296000000e+12
2.739326238632202148e+00 1.172139933696000000e+12
2.750867843627929688e+00 1.183899975680000000e+12
2.762457370758056641e+00 1.195771297792000000e+12
2.774096488952636719e+00 1.207768580096000000e+12
2.785784006118774414e+00 1.219893133312000000e+12
2.797520875930786133e+00 1.232144171008000000e+12
2.809307575225830078e+00 1.244506357760000000e+12
2.821143388748168945e+00 1.256973402112000000e+12
2.833029508590698242e+00 1.269555658752000000e+12
2.844965457916259766e+00 1.282276065280000000e+12
2.856951713562011719e+00 1.295133704192000000e+12
2.868988752365112305e+00 1.308112977920000000e+12
2.881076097488403320e+00 1.321207070720000000e+12
2.893214702606201172e+00 1.334422142976000000e+12
2.905404329299926758e+00 1.347769335808000000e+12
2.917645215988159180e+00 1.361257824256000000e+12
2.929937839508056641e+00 1.374886559744000000e+12
2.942281961441040039e+00 1.388641124352000000e+12
2.954678535461425781e+00 1.402519945216000000e+12
2.967127084732055664e+00 1.416523939840000000e+12
2.979627847671508789e+00 1.430676045824000000e+12
2.992181777954101562e+00 1.444983209984000000e+12
3.004788160324096680e+00 1.459430621184000000e+12
3.017448186874389648e+00 1.474008580096000000e+12
3.030161142349243164e+00 1.488717873152000000e+12
3.042927503585815430e+00 1.503573966848000000e+12
3.055747985839843750e+00 1.518584070144000000e+12
3.068622350692749023e+00 1.533747003392000000e+12
3.081550836563110352e+00 1.549058441216000000e+12
3.094534158706665039e+00 1.564501737472000000e+12
3.107571840286254883e+00 1.580086984704000000e+12
3.120664596557617188e+00 1.595827421184000000e+12
3.133812427520751953e+00 1.611730780160000000e+12
3.147015571594238281e+00 1.627805188096000000e+12
3.160274744033813477e+00 1.644036751360000000e+12
3.173589229583740234e+00 1.660414197760000000e+12
3.186960458755493164e+00 1.676929400832000000e+12
3.200387477874755859e+00 1.693618405376000000e+12
3.213871240615844727e+00 1.710486585344000000e+12
3.227411985397338867e+00 1.727516114944000000e+12
3.241009473800659180e+00 1.744688644096000000e+12
3.254664659500122070e+00 1.762018459648000000e+12
3.268376827239990234e+00 1.779523780608000000e+12
3.282146930694580078e+00 1.797209980928000000e+12
3.295975446701049805e+00 1.815089119232000000e+12
3.309861898422241211e+00 1.833139175424000000e+12
3.323807001113891602e+00 1.851358183424000000e+12
3.337810754776000977e+00 1.869715341312000000e+12
3.351873397827148438e+00 1.888265437184000000e+12
3.365995645523071289e+00 1.907014107136000000e+12
3.380177021026611328e+00 1.925948899328000000e+12
3.394418478012084961e+00 1.945064308736000000e+12
3.408719539642333984e+00 1.964339494912000000e+12
3.423080921173095703e+00 1.983809323008000000e+12
3.437503099441528320e+00 2.003476152320000000e+12
3.451985836029052734e+00 2.023357153280000000e+12
3.466529846191406250e+00 2.043431485440000000e+12
3.481134653091430664e+00 2.063681454080000000e+12
3.495801210403442383e+00 2.084108238848000000e+12
3.510529994964599609e+00 2.104729141248000000e+12
3.525320291519165039e+00 2.125570244608000000e+12
3.540173292160034180e+00 2.146626043904000000e+12
3.555088520050048828e+00 2.167886184448000000e+12
3.570066452026367188e+00 2.189340180480000000e+12
3.585108041763305664e+00 2.211010838528000000e+12
3.600212574005126953e+00 2.232921358336000000e+12
3.615380525588989258e+00 2.255096381440000000e+12
3.630613088607788086e+00 2.277522276352000000e+12
3.645909309387207031e+00 2.300157624320000000e+12
3.661270380020141602e+00 2.322947375104000000e+12
3.676695823669433594e+00 2.345859809280000000e+12
3.692186117172241211e+00 2.368943947776000000e+12
3.707742214202880859e+00 2.392250908672000000e+12
3.723363399505615234e+00 2.415819227136000000e+12
3.739050865173339844e+00 2.439661748224000000e+12
3.754803895950317383e+00 2.463749111808000000e+12
3.770623445510864258e+00 2.488097832960000000e+12
3.786509990692138672e+00 2.512691920896000000e+12
3.802463054656982422e+00 2.537538977792000000e+12
3.818483591079711914e+00 2.562602303488000000e+12
3.834571361541748047e+00 2.587873771520000000e+12
3.850726842880249023e+00 2.613309603840000000e+12
3.866950988769531250e+00 2.638950170624000000e+12
3.883242845535278320e+00 2.664832172032000000e+12
3.899604082107543945e+00 2.691009085440000000e+12
3.916033506393432617e+00 2.717494804480000000e+12
3.932532310485839844e+00 2.744272814080000000e+12
3.949100971221923828e+00 2.771335774208000000e+12
3.965739011764526367e+00 2.798671101952000000e+12
3.982447624206542969e+00 2.826275913728000000e+12
3.999226093292236328e+00 2.854131073024000000e+12
4.016075611114501953e+00 2.882205908992000000e+12
4.032996177673339844e+00 2.910490460160000000e+12
4.049987792968750000e+00 2.938962706432000000e+12
4.067051410675048828e+00 2.967707844608000000e+12
4.084186077117919922e+00 2.996768604160000000e+12
4.101393222808837891e+00 3.026142625792000000e+12
4.118673324584960938e+00 3.055868706816000000e+12
4.136025905609130859e+00 3.085904379904000000e+12
4.153451442718505859e+00 3.116259082240000000e+12
4.170951366424560547e+00 3.146918395904000000e+12
4.188523769378662109e+00 3.177861349376000000e+12
4.206171035766601562e+00 3.209059368960000000e+12
4.223892211914062500e+00 3.240477065216000000e+12
4.241688251495361328e+00 3.272121516032000000e+12
4.259559154510498047e+00 3.304043315200000000e+12
4.277505397796630859e+00 3.336295677952000000e+12
4.295527458190917969e+00 3.368907702272000000e+12
4.313625335693359375e+00 3.401903505408000000e+12
4.331799030303955078e+00 3.435255037952000000e+12
4.350049972534179688e+00 3.468940279808000000e+12
4.368377208709716797e+00 3.502969192448000000e+12
4.386782169342041016e+00 3.537338892288000000e+12
4.405264377593994141e+00 3.572018446336000000e+12
4.423824310302734375e+00 3.606927638528000000e+12
4.442462921142578125e+00 3.642115751936000000e+12
4.461179256439208984e+00 3.677569941504000000e+12
4.479975700378417969e+00 3.713390608384000000e+12
4.498850345611572266e+00 3.749581422592000000e+12
4.517804145812988281e+00 3.786182754304000000e+12
4.536839008331298828e+00 3.823156068352000000e+12
4.555953025817871094e+00 3.860512374784000000e+12
4.575148582458496094e+00 3.898263732224000000e+12
4.594424247741699219e+00 3.936361381888000000e+12
4.613780975341796875e+00 3.974823936000000000e+12
4.633220195770263672e+00 4.013624131584000000e+12
4.652740478515625000e+00 4.052717928448000000e+12
4.672343730926513672e+00 4.092106637312000000e+12
4.692028522491455078e+00 4.131862347776000000e+12
4.711796760559082031e+00 4.172004458496000000e+12
4.731648921966552734e+00 4.212576747520000000e+12
4.751584053039550781e+00 4.253600186368000000e+12
4.771603584289550781e+00 4.295039647744000000e+12
4.791706562042236328e+00 4.336899325952000000e+12
4.811894893646240234e+00 4.379175288832000000e+12
4.832168579101562500e+00 4.421897420800000000e+12
4.852527141571044922e+00 4.464984981504000000e+12
4.872971534729003906e+00 4.508431679488000000e+12
4.893502235412597656e+00 4.552197668864000000e+12
4.914119243621826172e+00 4.596326989824000000e+12
4.934823513031005859e+00 4.640901955584000000e+12
4.955614566802978516e+00 4.685917847552000000e+12
4.976493358612060547e+00 4.731388297216000000e+12
4.997460365295410156e+00 4.777309110272000000e+12
5.018515586853027344e+00 4.823731142656000000e+12
5.039659500122070312e+00 4.870595149824000000e+12
